"","Ensembl.Gene.ID","GeneSymbol","Initially.Assigned.Module.Color","consensus.kMEblack","consensus.kMEblue","consensus.kMEbrown","consensus.kMEcyan","consensus.kMEgreen","consensus.kMEgreenyellow","consensus.kMEmagenta","consensus.kMEmidnightblue","consensus.kMEpink","consensus.kMEpurple","consensus.kMEred","consensus.kMEsalmon","consensus.kMEtan","consensus.kMEturquoise","consensus.kMEyellow"
"ENSG00000003436","ENSG00000003436","TFPI","cyan",-0.509068498181222,0.401151234425774,0,0.371228137766019,0,0.248118626232511,0.241735713643677,-0.00907011655556597,-0.342611246073214,0.132109172460645,-0.355820288932933,0.372619208319511,0,0,0.123871859754297
"ENSG00000003509","ENSG00000003509","NDUFAF7","brown",0.360757882926793,0,0,-0.0993507698928468,0,-0.208408216483005,0,0.184356398189405,0,-0.361900437082693,0.128034753034005,-0.313810154564125,0,-0.239856914835358,-0.198462947827466
"ENSG00000003756","ENSG00000003756","RBM5","blue",-0.129724212605177,0.512610146500993,0.471667002460849,0.0210875096642416,-0.381834792797352,0,0.103365091873856,0.027579884646938,-0.439503763048945,0,-0.22875800665169,0,0,0,0
"ENSG00000003989","ENSG00000003989","SLC7A2","purple",-0.43710396928886,0,-0.0100042878877959,0.272922672993532,0,0.580331618727046,0,-0.388495652000481,-0.265157900123008,0.770497097038081,-0.196642662107555,0.736521113043546,0,0.264748933259501,0.276902843898182
"ENSG00000004059","ENSG00000004059","ARF5","grey",0.575773397091768,-0.399970732069527,0,-0.363695723775395,0,-0.299615178483092,-0.189679215444858,0.352766601713606,0.493748303860525,-0.503260520355813,0.387780706973769,-0.495638119505343,0,-0.299243239386807,-0.222049000194449
"ENSG00000004142","ENSG00000004142","POLDIP2","grey",0.390452972004112,-0.351045728949447,0,-0.353722604888089,0.181328911668799,-0.160324890151775,-0.178788382543993,0.200662739356913,0.473375273075179,-0.235289373916947,0.322916785758703,-0.321219679517904,0.183051272196601,0,-0.125111800135966
"ENSG00000004399","ENSG00000004399","PLXND1","turquoise",-0.179753626072897,0,-0.11519993184224,0,0.123987989861732,0.334699557787565,0,-0.326082952446846,0,0.409179978774717,0,0.366142676212963,0,0.306085365983264,0.246075026317487
"ENSG00000004455","ENSG00000004455","AK2","blue",-0.00808117858238538,0.644791931631441,0.0998465827794827,0.437726611393807,0,0,0.455108332079522,0,-0.189535831529673,0,-0.474229904562249,0,0.15334143606605,0,0
"ENSG00000004468","ENSG00000004468","CD38","grey",-0.136032916500016,0,0,0,0,0.0873757370596805,-0.212271586733899,0,-0.0314347456931878,0.142388365399524,0,0.112612221579992,-0.090179475724906,0.224196107128327,0.0808009282703339
"ENSG00000004478","ENSG00000004478","FKBP4","grey",0.0922803814054096,0.103551059859505,0.103915746889187,0,-0.0545109634201905,-0.060741314791164,0.111728051001707,0.20713385896078,0,-0.0956109878746523,0,-0.0764480808106735,0,-0.025559009075207,-0.244903393358832
"ENSG00000004487","ENSG00000004487","KDM1A","grey",0.180200075005887,0,0.0948266155091471,-0.0433409661035323,-0.227159498681072,-0.15097339504494,0,0.431212584550411,0.0653673906666471,-0.289386278517343,0.0851209256524207,-0.27402685042717,0,-0.481547954315849,-0.24428689854998
"ENSG00000004534","ENSG00000004534","RBM6","magenta",-0.303257719719478,0.4262699583284,0,0.394564268378352,0,0,0.770911953485459,-0.0690742793266026,-0.22035830360033,0,-0.529756078691,0,0.362854802553153,0,0
"ENSG00000004660","ENSG00000004660","CAMKK1","grey",0.49378660740622,-0.573180345379585,-0.0528080042476838,-0.486779642223672,0,-0.0117479224369088,-0.398209612479373,0,0.444033591718223,-0.0260109058054867,0.564821422502733,-0.118822950356685,-0.0796838927556378,0,-0.0844605829220139
"ENSG00000004700","ENSG00000004700","RECQL","brown",-0.171407406329285,0.486001305181556,0.446168830841744,0.120334878770868,-0.566337903212645,0.0885599850075403,0,0.0479806689857344,-0.692484267527041,0,-0.155535036553768,0.110721984523996,-0.118296925842337,0,0
"ENSG00000004766","ENSG00000004766","VPS50","midnightblue",0.359145652270251,0,0.370987830749363,-0.34725413783869,-0.263657689672525,-0.12051585808879,-0.293757342328636,0.537660581475941,0,-0.336129371868366,0.354420371018352,-0.321364522803463,-0.0769438964520119,-0.173998884915143,-0.326068058891761
"ENSG00000004776","ENSG00000004776","HSPB6","green",0,-0.0377684856864086,-0.330154900594309,0,0.414731372585581,0.210305035452003,0,-0.340554197845785,0.0624011323306865,0.326757811907655,0,0.21689248524273,0,0.0158680228959264,0.12498511136051
"ENSG00000004777","ENSG00000004777","ARHGAP33","green",0,-0.0319801221190584,-0.0269629417470124,0,0,-0.125281436681701,0.0435737881062734,0,0.203717541345337,-0.0328938860513262,0,0,0.336821087663849,-0.0763598107903759,0
"ENSG00000004779","ENSG00000004779","NDUFAB1","black",0.806814564101175,-0.485686414273704,0,-0.548561721182355,0,-0.199993861656491,-0.371146298874432,0.484469511933982,0.445921847274186,-0.40782311849201,0.598103438896278,-0.513431908666928,0,-0.0374273824025019,-0.41481784393487
"ENSG00000004799","ENSG00000004799","PDK4","turquoise",-0.325113938694413,0,0,0.0485920171574085,0,0.359945207705414,0,-0.166206273595277,-0.379067773489695,0.543505241782226,-0.0170929971697381,0.478779821767044,-0.0304813098214112,0.516671957831252,0.04634717355857
"ENSG00000004838","ENSG00000004838","ZMYND10","green",-0.261097255526938,0,-0.177391554895777,0,0.23047424858245,0,0,-0.307584314776388,0,0.0950587611282803,0,0.105282629292673,0,0.0453812617505716,0.386708454458036
"ENSG00000004848","ENSG00000004848","ARX","green",0,-0.249547700736295,-0.132549850864288,-0.114784419990024,0,-0.00988202331255927,0,0,0.347600470023622,-0.0350220987388595,0.115982010214115,0,0,-0.137051058341168,0
"ENSG00000004864","ENSG00000004864","SLC25A13","turquoise",0,0.206324533300581,0.335217002393354,0,-0.0633538491451905,0,0.0273468459329517,0,0,0,-0.166370904389104,-0.0304317410573681,0.000384210306532448,0.261965058393822,0
"ENSG00000004961","ENSG00000004961","HCCS","black",0.770536551058957,-0.239444256322583,0.229553220754395,-0.33893603445706,-0.0776346712398774,-0.271065901981583,-0.208281477375683,0.622257611716141,0.401487045815936,-0.445797523454878,0.431660197220973,-0.530625552142033,0,-0.243539815384123,-0.465866355139139
"ENSG00000004975","ENSG00000004975","DVL2","magenta",-0.36638316954739,0.406125002981033,0,0.386076288853733,0,0,0.698699003316303,-0.200470492472726,0,0,-0.507525039073441,0.000428961429592006,0.479598644118148,0,0.0599434715876797
"ENSG00000005007","ENSG00000005007","UPF1","tan",0,0,0,0.12125082968353,0,0,0.25588255297048,0,0.0155823476470795,0,-0.0993947849396636,0,0.355014510085082,0,0
"ENSG00000005020","ENSG00000005020","SKAP2","red",0.523629080913837,-0.339807771121362,0,-0.622781344878334,0,0,-0.741416405830324,0.127721179134582,0.0860131494884977,0,0.768476232500608,-0.0339273609227708,-0.506053999415024,0,-0.254917618147158
"ENSG00000005100","ENSG00000005100","DHX33","grey",0.346139463355357,-0.00680349601962504,0.266116565417987,-0.227894644177813,-0.27865008814516,-0.273470569347383,-0.0553454849683482,0.413393564487791,0.114180246661169,-0.420675189612915,0.230215669440365,-0.395257525749159,0,-0.171843117691021,-0.373191084723102
"ENSG00000005156","ENSG00000005156","LIG3","grey",0,0.321869738770203,0.404642429947772,0.0628129262825814,-0.36997400366119,0,0,0.214927690633621,-0.125402567960381,0,-0.0851327619379375,0,0,0,-0.151020978966194
"ENSG00000005175","ENSG00000005175","RPAP3","midnightblue",0.409952963213104,0.0482972078179199,0.606029314696056,0,-0.374919460928575,-0.0412884245229256,0,0.619141415737106,0,-0.211089898696587,0,-0.227354133298856,0,-0.0616485141885062,-0.514860854999597
"ENSG00000005187","ENSG00000005187","ACSM3","grey",-0.102570493943631,0,0,0,0,0.118977994504445,-0.0507646178561222,-0.00486715879858274,-0.0946531389347244,0.079421732187623,0,0.130348229926635,-0.0297313851733609,0.0116899446752373,0
"ENSG00000005189","ENSG00000005189","AC004381.6","grey",0.122861742341018,0,0.162392705510434,0,-0.204058488529986,-0.285860574429216,0,0.353857185454047,0,-0.340341952970595,0,-0.317108103973446,0,-0.387473649420962,-0.180027540899896
"ENSG00000005194","ENSG00000005194","CIAPIN1","grey",0.0612351844382789,-0.230308955051139,0,-0.232749954041601,-0.125713895635691,0,-0.337654499871427,0.13417473538869,0,-0.234016979520067,0.161170736540384,-0.0600303745849023,-0.230558520238364,-0.177508021681589,0
"ENSG00000005238","ENSG00000005238","FAM214B","green",-0.0963958286419458,-0.173738795519111,-0.144254247723749,0,0.219606788340662,0,0,-0.14817677671383,0.166336983593675,0,0,0,0.108528625217078,0,0
"ENSG00000005243","ENSG00000005243","COPZ2","purple",-0.362191809332772,0,-0.30474031675291,0.29563314986768,0.415840178878059,0.391777223913089,0,-0.575608989370641,-0.0076955279961936,0.576253017543705,-0.249218002922506,0.545351547392632,0,0.231702105793257,0.433428922966933
"ENSG00000005249","ENSG00000005249","PRKAR2B","red",0.705009695339237,-0.129611110251031,0.0766995546958158,-0.665638874822129,-0.176053595022458,-0.376438139173399,-0.336401912871576,0.66011050822693,0.157627394864545,-0.559469634920074,0.749216028646754,-0.601202584611769,0,-0.306558762561162,-0.586401076028982
"ENSG00000005302","ENSG00000005302","MSL3","grey",0.147779426898403,-0.0967981012290227,0,-0.362956571736535,0,0,-0.279704428878725,0.111410101266279,0,-0.126924775136169,0.407090102940556,-0.0158410676231529,-0.169552318846776,-0.164232835611103,-0.0467496477485838
"ENSG00000005339","ENSG00000005339","CREBBP","magenta",0,0.37344752457062,0,0.324579855942708,0,0,0.590603548195027,0,0,0,-0.252841830673508,0,0.225273591155182,0,0
"ENSG00000005379","ENSG00000005379","TSPOAP1","pink",0,-0.507209490185928,-0.315656407947655,-0.152822932947785,0.15485007226697,0,-0.111836939561878,0,0.212730591280078,0,0.244441765741804,0,0,0,0
"ENSG00000005381","ENSG00000005381","MPO","grey",0,-0.303741692475273,-0.0225364178937943,-0.0836017488740588,0,0,-0.242515044126297,0,0.0820502040599276,0,0.0922659416853109,0,-0.0625664851739095,-0.0164373008632858,0
"ENSG00000005421","ENSG00000005421","PON1","grey",-0.177872520535468,0,-0.0862822731203688,0.0825057513361699,0.00157121479375834,0.105944488185409,0,-0.186940378208175,-0.104788507375903,0.201037428807111,-0.118272074070007,0.136344684959824,0,0.0617468342982781,0.18779850657014
"ENSG00000005436","ENSG00000005436","GCFC2","grey",-0.0227401810228803,0.178916648200031,0.211420063374997,0,-0.0133380309073511,-0.0168028112374172,0,0,-0.289901478254663,0,0,-0.00478462138290478,0,0,0
"ENSG00000005448","ENSG00000005448","WDR54","grey",0.527356099297081,-0.284831675238526,0.0733421688839713,-0.559142706974167,-0.0950809406094716,-0.340649131136879,-0.273420030439533,0.54127646474055,0.415945923658998,-0.557951842749058,0.558800247088355,-0.518064285120736,0,-0.369665350376293,-0.264460674189534
"ENSG00000005469","ENSG00000005469","CROT","grey",0.149685990657361,0,0,0,0,-0.025829913454076,-0.0220421915340042,0.113916508910937,0,0,0,-0.0914861465492785,-0.138995420897136,-0.153888624287744,-0.13213587055328
"ENSG00000005483","ENSG00000005483","KMT2E","blue",-0.0979844668425196,0.567018341954507,0.184849683663404,0.125028487660983,0,0,0.398262027658852,0,-0.322164489468716,0,-0.346793589243841,0,0.132289932483745,0,0
"ENSG00000005486","ENSG00000005486","RHBDD2","pink",0.327207063167633,-0.408767557250048,-0.252012818886071,-0.215309905797313,0.298994089413478,0,-0.0959455809927096,0,0.580574329997838,-0.0681144760149757,0.306106726387825,-0.102347290764237,0.0454214662976428,0,0
"ENSG00000005513","ENSG00000005513","SOX8","turquoise",-0.280717993533963,0.0375768254065674,0,0,0.0899166244245774,0,0.0010249584476312,-0.341697882003434,-0.0600373933737327,0.162215701215328,-0.0892338678356949,0.138947436373823,0,0.668328067593024,0.14002481737117
"ENSG00000005700","ENSG00000005700","IBTK","grey",0.016405062607995,0,0.402051055797586,-0.013315985197713,-0.372944020191159,-0.15474319442459,-0.0297228661198221,0.289611893297054,-0.0849000032914327,-0.268848063906981,0,-0.21280474742864,0,0,-0.230221952424587
"ENSG00000005801","ENSG00000005801","ZNF195","grey",0,0,0.0723750505760363,-0.156674494241168,0,-0.356430329715654,0,0.027716919673682,0,-0.356326169798418,0,-0.445773978325044,0,0,-0.120887250833545
"ENSG00000005810","ENSG00000005810","MYCBP2","grey",0.535103774406342,-0.19374524356099,0.208537697065676,-0.498165707968929,-0.236316129511045,-0.273797986442557,-0.361753372255555,0.402815281058405,0.252867711347651,-0.301127910131939,0.572931473276923,-0.401170829810459,-0.0976048277677482,-0.141287153992789,-0.432348337270642
"ENSG00000005812","ENSG00000005812","FBXL3","blue",0,0.516175372714708,0.479474763592606,0.226737017363363,-0.35168959293193,0,0.0292375284078409,0.225020673916019,-0.323387671607243,0.00549373323031611,-0.206922743508307,0,0,0.0579376251648507,-0.065032013835782
"ENSG00000005844","ENSG00000005844","ITGAL","yellow",-0.372783956094228,0,-0.179970964026368,0.0887001250842772,0.069602152731482,0.364130331805019,0,-0.401479585371657,0,0.358139781925679,-0.10672626060303,0.43717424682204,0,0,0.587957905553669
"ENSG00000005882","ENSG00000005882","PDK2","grey",0,-0.0229043169865855,-0.171885409072332,0,0.274456126266233,0,0,0,0.355306889741387,0,0,0,0.0304474741757679,0,0
"ENSG00000005884","ENSG00000005884","ITGA3","green",0,-0.133141618585427,-0.233570115062449,0.0508141810070414,0.0972674756249154,0,0,0,0.261936654806005,-0.0467619635734555,0,0,0,-0.142584772319742,0
"ENSG00000005889","ENSG00000005889","ZFX","blue",-0.119252956375544,0.598678012038254,0.13597959314551,0.472723345281492,-0.0502947305190712,0,0.403980346051873,0,-0.322111281882801,0,-0.478257981710121,0,0.0271312156955801,0,0
"ENSG00000005961","ENSG00000005961","ITGA2B","grey",-0.204863936431803,0,-0.261368354523738,0.0785988749053783,0.0593814059899976,0.0545841743560359,0.0702751555209967,-0.28286612066683,-0.0115437983841523,0.027339658436009,-0.159338127622672,0.195919432665005,0,0,0.127301684013284
"ENSG00000005981","ENSG00000005981","ASB4","yellow",-0.267221492718132,0,-0.243688790504682,0.0243960263843241,0.233976714908471,0,0,-0.342587146072759,-0.00217863783726016,0.121106070736167,-0.111301417237805,0.123107491426424,0,0,0.545925871054024
"ENSG00000006007","ENSG00000006007","GDE1","turquoise",0.22664435945766,0,0.0255003342648421,-0.426793387891504,0,0,-0.161217781711536,0.0701617673231456,0,-0.0229159788152948,0.220713097659279,-0.116077255593328,0,0.234744773430514,-0.160727425259456
"ENSG00000006016","ENSG00000006016","CRLF1","green",0,-0.196247423085752,-0.383942848139352,0,0.366764516382499,0,0,-0.281927136711688,0.199403056020899,0.232865309568115,0,0.0492213916963425,0,0,0.169884961373512
"ENSG00000006025","ENSG00000006025","OSBPL7","yellow",-0.178177769451107,0,-0.157241784230383,0.0525417828157751,0.19821309559973,0,0.117834446503895,-0.277646268874534,0,0.0472415599336128,-0.0990008248966401,0.0233183594250382,0.0011113175934284,0.110449206515892,0.221603381561705
"ENSG00000006042","ENSG00000006042","TMEM98","turquoise",-0.146007959599583,0.393674636692723,0.236100165105082,0.121749071204682,-0.0730594264145322,0,0.216609112976126,0,-0.233563932819305,0,-0.32936112488329,0,0.0677100182959938,0.331235740757128,0
"ENSG00000006047","ENSG00000006047","YBX2","yellow",0,-0.37811629075471,-0.448448100274844,-0.0785415310047753,0.375992116291768,0,0,-0.164892795432718,0.121800833298336,0,0.106939186263291,0,0,0,0.11497898153196
"ENSG00000006071","ENSG00000006071","ABCC8","grey",0.384189775833716,-0.133556770123698,0,0,0,-0.348170585010126,0,0.0783288846422189,0.271720722307754,-0.295483329810299,0,-0.366601458886525,0,-0.185796123346201,-0.182412894972586
"ENSG00000006116","ENSG00000006116","CACNG3","red",0.512490710736532,-0.763958113265186,-0.185018861084606,-0.648839605009103,0.0542965654853114,0,-0.481639250706448,0.0380435826017654,0.652425447622121,-0.0905618270524749,0.811497865437472,-0.169980155012165,0,0,-0.0274632175989668
"ENSG00000006118","ENSG00000006118","TMEM132A","green",0,-0.170893657607507,-0.214368392102583,0,0.141120239642405,-0.0085143627762007,0,0,0.37268963578942,0,0,0,0.000440423954040987,-0.294750263329996,0
"ENSG00000006125","ENSG00000006125","AP2B1","grey",0.343640314479132,0,0,-0.276473153213987,-0.00631840931361512,-0.232406595637577,-0.113028876586451,0.327076737201444,0.163944223158584,-0.255524876311063,0.320415818385081,-0.298956521712896,0,-0.237214054483762,-0.247975244601128
"ENSG00000006128","ENSG00000006128","TAC1","red",0.585245913272318,-0.701645237552816,0,-0.724247467103829,0,0,-0.686155967197335,0.217777572153764,0.37276782437686,-0.202004955449196,0.798962708929616,-0.274729609929808,-0.286872174040032,0,-0.156871139232886
"ENSG00000006194","ENSG00000006194","ZNF263","grey",0,0.338512389167168,0.243368773196717,0,-0.29518963543529,0,0.0071366266680532,0.140189320659659,-0.168913851717979,-0.0149071290114239,0,0,0,0,-0.171337842286597
"ENSG00000006210","ENSG00000006210","CX3CL1","red",0.512869733015457,-0.753951563937563,-0.154609350924054,-0.631497610509985,0.0893950008977574,0,-0.464145796325394,0,0.602308808225066,-0.0710361640307503,0.764239688947039,-0.115262739744437,0,0,-0.0289367347349708
"ENSG00000006282","ENSG00000006282","SPATA20","green",0,-0.169937469262613,-0.179267987143066,0.219002109486805,0.248216541445992,0.0523059713803012,0,-0.0970490633635158,0.146551550546028,0.179445411038614,-0.0753614646750909,0.0854380505063946,0,0,0
"ENSG00000006283","ENSG00000006283","CACNA1G","grey",0.3659410637832,-0.03877221858774,0,0,0,-0.36083746911199,0,0.170411855877394,0.300886576210994,-0.384557837864599,0,-0.409014623775277,0,-0.46095924123229,-0.172304456526621
"ENSG00000006327","ENSG00000006327","TNFRSF12A","salmon",-0.435667948609278,0.212355110640801,-0.0254438677499679,0.390775863485169,0,0.497220720606567,0.0594470703174154,-0.282078638313653,-0.340966557615904,0.398487844946121,-0.356999077779774,0.613335075579945,0,0.127692915084222,0.235653816173792
"ENSG00000006377","ENSG00000006377","DLX6","grey",0.159143578355641,-0.484509931727021,-0.0998845062945874,-0.429922924245804,0,-0.0775052164649062,-0.340183059742216,0.0390339530302395,0.38578852106349,-0.163537105744059,0.437891769824538,-0.135904164413966,0,-0.172750737024921,0
"ENSG00000006432","ENSG00000006432","MAP3K9","black",0.684488893707776,-0.195363316022296,0.00461849593985734,-0.322798464361131,-0.0882483305010244,-0.422704107033524,-0.0598502453998458,0.405359203028342,0.337564315596219,-0.479575574015435,0.394094542998901,-0.571850265983276,0,-0.182860583979619,-0.514825777325654
"ENSG00000006453","ENSG00000006453","BAIAP2L1","grey",-0.46193700342583,0,-0.108265792337226,0.202739929637582,0.0260811344009474,0.470712444542601,0,-0.332684054374558,-0.327950942525656,0.436742321640862,-0.200121597201158,0.638542742579566,-0.0363792393397858,0.100739197198391,0.329844229175179
"ENSG00000006468","ENSG00000006468","ETV1","grey",0,0,0.145258636815584,0,-0.231020938805923,-0.123747085966972,0,0.142709260837359,0,-0.0111067885303432,0,-0.0653806082256545,-0.0125973352439017,-0.319647969514764,-0.045900005624278
"ENSG00000006530","ENSG00000006530","AGK","grey",0,0,0,0,0,-0.148231708871759,0,0,0.0420510054888301,0,0,-0.110210854180596,0.0430841965674992,0,-0.209128668464115
"ENSG00000006534","ENSG00000006534","ALDH3B1","grey",-0.277303055312972,0,-0.125618968399873,0.110928493843733,0.284201727302304,0.411798887735257,0,-0.451522879419881,0,0.329632254674091,-0.142034043575058,0.399246622078988,0,0.310104735029809,0.405530266599652
"ENSG00000006555","ENSG00000006555","TTC22","grey",0,-0.243577491443674,-0.246643977829455,0,0.169906962146137,0,-0.0105222587246357,-0.0695387847962313,0,0,0.0247444148063022,0,0,0,0.146252285072626
"ENSG00000006576","ENSG00000006576","PHTF2","grey",0.0656792562921313,0,0.407018717684185,-0.230227162346169,-0.396611355123393,-0.151670635478637,-0.220415470188661,0.44501710903088,0,-0.221507081976583,0.233246424195796,-0.195377039032415,0,0,-0.270847003090326
"ENSG00000006607","ENSG00000006607","FARP2","turquoise",0,0.0673497930833458,0.0276909222033248,0,0,-0.0759228245758596,0.233511385762327,0,0,0,-0.202470749596641,0,0.21252904789591,0,0
"ENSG00000006611","ENSG00000006611","USH1C","turquoise",-0.220378004122527,0,0,0,0,0.0959059465395427,0,-0.205264481644399,-0.0058532661449707,0.255271563233071,0,0.207276433856891,0,0.519239669421153,0.21772155479572
"ENSG00000006625","ENSG00000006625","GGCT","grey",0.631209973331163,-0.389034242500537,0,-0.499340289648801,0,-0.178595529377588,-0.351090038482606,0.309690862139386,0.261378902029615,-0.26245725166256,0.617484647143154,-0.384018948250647,-0.0782814961609631,-0.127617137974667,-0.431147461843598
"ENSG00000006634","ENSG00000006634","DBF4","grey",0,0,0,-0.137803966807599,0,-0.0318519067529001,0,0.0629068913883406,0,-0.263912283080967,0.0994204726150318,-0.0987613655539128,0,-0.171750151703673,-0.0693028209881548
"ENSG00000006638","ENSG00000006638","TBXA2R","yellow",-0.389015560243723,0,-0.225336281936431,0.134112072448967,0.113575147222614,0.209132660788225,0.0292134795517321,-0.417726897532991,-0.000957402665214879,0.185025629661036,-0.197029903799468,0.326596522427661,0,0.0395519211014424,0.595370329139617
"ENSG00000006652","ENSG00000006652","IFRD1","grey",-0.100125975254765,0.26433760217576,0,0,0,0.0702751612348916,0,0,-0.253252262503955,0.0589438465646794,0,0.0850494030638202,0,0,0
"ENSG00000006712","ENSG00000006712","PAF1","grey",0,0.0643175147912203,0,0,0.085022452016848,-0.0608417641525609,0.211360679513072,0,0.107711778894407,-0.0338286055457318,-0.0595282294969281,-0.0250918647650991,0.429553274131679,0.144844079884323,0
"ENSG00000006715","ENSG00000006715","VPS41","grey",0.522358683189299,-0.257079637647665,0.0157230349095308,-0.529974579993268,-0.0888302078451442,-0.0693301339369682,-0.654130483513305,0.396584320281475,0.0430088994387763,-0.094573260343555,0.690929607085176,-0.209417539545356,-0.402506148318488,0,-0.4110099430569
"ENSG00000006740","ENSG00000006740","ARHGAP44","black",0.721097663621889,-0.430780470795365,0,-0.413798711705964,0,-0.188111552300581,-0.302089009407745,0.278367423020932,0.411611101912358,-0.251343853232743,0.528468562433935,-0.41507402617475,-0.133578338338823,-0.0713323344463776,-0.327711055123248
"ENSG00000006744","ENSG00000006744","ELAC2","grey",0.435632927219736,0,0.337962482564516,-0.124562546569996,-0.245470747263163,-0.193912070233663,0,0.477168539863828,0.129322812750522,-0.332139247685217,0.135403381314145,-0.333175966168552,0,-0.101658554805944,-0.414800957462086
"ENSG00000006747","ENSG00000006747","SCIN","greenyellow",-0.152835361819865,0.00841283674956045,0,0.170577981264125,0,0.743239689970292,0,-0.157134833363298,-0.206942078729194,0.380568234166274,-0.0960194233764268,0.550456880770547,-0.105266632435616,0.192440470919372,0.121718033289612
"ENSG00000006756","ENSG00000006756","ARSD","grey",-0.278304408842475,0.0844082961296595,0,0.404115769958163,0,0,0.027540584021399,-0.0669848907034349,-0.017019195098862,0.0878616388865673,-0.405285375991398,0.0227904774224735,0,0,0.00495503252274056
"ENSG00000006757","ENSG00000006757","PNPLA4","grey",0.200506479826513,-0.401779297716712,0,-0.00737192703219087,0,0,-0.413992595081343,0,0.0743031002079957,0,0.18620209967711,0,-0.338580080162375,0,0
"ENSG00000006831","ENSG00000006831","ADIPOR2","turquoise",-0.219164707074369,0.354295634731254,0.0145071997777282,0.140697547726106,0.0295514244141616,0.0871911824317956,0.264050684867837,-0.151839422866949,-0.215619064669746,0.213666392968489,-0.307259001811023,0.179049626403083,0.0612246977589389,0.623967586648194,0
"ENSG00000006837","ENSG00000006837","CDKL3","grey",0.041202497726549,0,0,-0.0387505492341587,0,-0.179548621182365,0.0232305332681749,0,0.24277578135072,-0.12021035818026,0.0417647587113374,-0.147446284551913,0.270781802475318,-0.0684921180080782,0
"ENSG00000007001","ENSG00000007001","UPP2","grey",0.0463752516085794,-0.182267404157448,-0.267647770000282,-0.010141353457341,0.171536766703424,0,0,-0.0609150603251263,0.212903503409573,0.0222318325186082,0.23318457163413,0,0,-0.0918917720592088,0
"ENSG00000007047","ENSG00000007047","MARK4","grey",0,-0.210978298484247,-0.170291474984038,-0.049977215667174,0.117479504139517,-0.121772744879199,0,0,0.531675626451092,0,0.0285305776479305,-0.0178643643151515,0,-0.0162339010083862,0
"ENSG00000007062","ENSG00000007062","PROM1","grey",-0.203299437505327,0.183442135659459,0.18035910851961,0,-0.18245637219359,0,0,0,-0.182677341791628,0,0,0,0,0,0
"ENSG00000007080","ENSG00000007080","CCDC124","pink",0.0486738175415342,-0.475157761422392,-0.332121951129136,-0.0746629723687139,0.582891365307717,-0.0378438724758375,0,-0.014342256632965,0.715868393492198,-0.116101646783053,0.0318275924652424,-0.0680732117803248,0.335641919580462,0,0
"ENSG00000007129","ENSG00000007129","CEACAM21","yellow",-0.232086865983115,0,-0.0428851899208976,0.052307090105787,0,0.249484214601107,0,-0.153626781833163,-0.0210479993463786,0.244545647864784,-0.0319968464507117,0.345796348629143,0,0.0185080286234514,0.358366687049043
"ENSG00000007171","ENSG00000007171","NOS2","red",0.26592517753975,-0.516220765642953,-0.0101737451331957,-0.557992620299146,0,0,-0.393385831836242,0,0.347021264056512,0,0.649953574998791,-0.00950069961620731,-0.12350069455936,0,0
"ENSG00000007174","ENSG00000007174","DNAH9","grey",0,-0.10039604158759,-0.0499291335878756,0,0,0.00850397971692372,-0.0465234189638793,0,0,0,0,0,-0.0998491943384788,0,0
"ENSG00000007202","ENSG00000007202","KIAA0100","grey",0,0,0,0,0,0.0133409012447013,0,0,0,0,0.0581881276630721,0,-0.0579105507695305,0,0
"ENSG00000007237","ENSG00000007237","GAS7","grey",0.527122042168217,-0.227515703720937,0.128864055751038,-0.316175474441519,-0.000721761433604057,-0.258177520022507,-0.134423061325666,0.301297301175083,0.199278246155009,-0.332958937520078,0.336067805788713,-0.438914004822805,0,0,-0.37057144151412
"ENSG00000007264","ENSG00000007264","MATK","pink",0.14058083541156,-0.644661237677506,-0.605772954492422,-0.199605787633101,0.47874883052124,0,0,-0.0887811495248301,0.594953516968432,0,0.326357316768756,0,0,0,0
"ENSG00000007312","ENSG00000007312","CD79B","yellow",-0.164546992849889,0,0,0.16728778963801,0,0.150375092669604,0.0865973074166558,-0.067617383621819,-0.0896635125026575,0,-0.221272543967366,0.139863316416995,0.0182163535429928,0,0.351095327527275
"ENSG00000007314","ENSG00000007314","SCN4A","grey",-0.205979694750476,0,-0.0600537850369679,0.128610769943584,0.0466510418620606,0.191552857912089,0,-0.168678870401784,-0.174277868576365,0.200658585194891,-0.124283609242484,0.271072011692073,0,0.000129407061494162,0.270251655165143
"ENSG00000007341","ENSG00000007341","ST7L","grey",-0.13787212839525,0.272824975515724,0,0.25875930762187,0,0,0.285465033044207,0,-0.0805213249352564,0,-0.339168173663288,0,0.170871885362379,0,0
"ENSG00000007350","ENSG00000007350","TKTL1","grey",-0.115278737825783,0.0693227516851874,0.020571843971537,0,-0.0975431545419984,0.134399873440901,0,0,-0.228688826555145,0,-0.0344352087022493,0.0967220800399696,0,0,0
"ENSG00000007372","ENSG00000007372","PAX6","cyan",-0.364145371793617,0.495922128639873,0,0.798850595703918,0,0.0489461379945819,0.369315835114404,-0.143453307939811,-0.306582870779581,0.405393437555645,-0.634615269140286,0.252165565438866,0,0,0.127942155464232
"ENSG00000007376","ENSG00000007376","RPUSD1","green",0,-0.284833331354093,-0.361598341768681,0,0.516360642973806,0,0.0745960490500844,-0.223529984089571,0.391939100216044,0,0,0,0.242381393115593,0,0.132211804747112
